Wall time,Step,Value
1653147763.247975,2029,0.06689739972352982
1653147770.467316,2031,0.06265200674533844
1653147787.495053,2034,0.07625632733106613
1653147791.22769,2037,0.06222729757428169
1653147803.008344,2039,0.07709868997335434
1653147806.729078,2042,0.05602278560400009
1653147820.835686,2045,0.0767657533288002
1653147821.553713,2046,0.1069292426109314
1653147837.468763,2049,0.06531954556703568
1653147851.44281,2052,0.06329904496669769
1653147870.179279,2060,0.03775688260793686
1653147872.406482,2061,0.021816406399011612
1653147878.747523,2063,0.058370575308799744
1653147894.070282,2068,0.0740925520658493
1653147911.907547,2073,0.07351469993591309
1653147916.064356,2074,0.08662863820791245
1653147927.473896,2075,0.08050135523080826
1653147932.512403,2077,0.0739799216389656
1653147933.234577,2078,0.10086911171674728
1653147941.633565,2080,0.07085306197404861
1653147949.72068,2082,0.015042813494801521
1653147955.234862,2085,0.07648777961730957
1653147955.950928,2086,0.03886563703417778
1653147963.711928,2090,0.0455123707652092
1653147977.614418,2095,0.08998335897922516
1653147980.577134,2097,0.11330392211675644
1653147995.324643,2103,0.07273934781551361
1653147996.048883,2104,0.1460159420967102
1653147996.77228,2105,0.13051579892635345
1653147999.003683,2106,0.16000168025493622
1653148003.254983,2107,0.07075891643762589
1653148054.2773,2110,0.0517721027135849
1653148057.284786,2112,0.15621104836463928
1653148066.353778,2115,0.06897467374801636
1653148070.67357,2116,0.07108595967292786
1653148087.237006,2119,0.07413554936647415
1653148096.62567,2121,0.06745802611112595
1653148098.067012,2123,0.030567072331905365
1653148100.29213,2124,0.04859171435236931
1653148105.654221,2125,0.06336729973554611
1653148126.389514,2129,0.022548846900463104
1653148146.013101,2133,0.07384495437145233
1653148152.1054,2134,0.07768794149160385
1653148155.803899,2135,0.07984218001365662
1653148166.196158,2139,0.23972094058990479
1653148166.988262,2140,0.04917888715863228
1653148172.725137,2142,0.06750178337097168
1653148180.61198,2143,0.06982569396495819
1653148190.552692,2145,0.061868809163570404
1653148193.684764,2146,0.07036365568637848
1653148197.191361,2147,0.06776653230190277
1653148209.547279,2149,0.07959700375795364
1653148212.547698,2150,0.07046355307102203
1653148231.407894,2152,0.07601530849933624
1653148258.83063,2155,0.07316942512989044
1653148262.489233,2157,0.0706372931599617
1653148263.222105,2158,0.12139780074357986
1653148275.096665,2164,0.04970269650220871
1653148279.797877,2165,0.07018785178661346
1653148284.644532,2166,0.0764424204826355
1653148294.62767,2170,0.07276440411806107
1653148301.337513,2172,0.0342460498213768
1653148304.280815,2174,0.06178960204124451
1653148406.762337,2178,0.06361901015043259
1653148427.896607,2185,0.03326452150940895
1653148434.193958,2188,0.06831082701683044
1653148441.701724,2190,0.06626955419778824
1653148450.280066,2192,0.06921273469924927
1653148451.028817,2193,0.040686555206775665
1653148465.892445,2197,0.06967499852180481
1653148469.480444,2199,0.03244393318891525
1653148470.204165,2200,0.02062259428203106
